site_mission seqtot geography distance
SAN_1_4_5_1G_8_novb11 site site 185.585559783
SAN_1_4_5_1G_8_novb11 site site 150.442680114
SAN_1_4_5_1G_8_novb11 site site 150.864177325
SAN_1_4_5_1G_8_novb11 site site 147.122398023
SAN_1_4_5_1G_8_novb11 site site 118.067777145
SAN_1_4_5_1G_8_novb11 site site 157.190966662
SAN_1_4_5_1G_8_novb11 site site 186.681547026
SAN_1_4_5_1G_8_novb11 site site 196.725697355
SAN_1_4_5_1G_8_novb11 site site 190.192008244
SAN_1_4_5_1G_8_novb11 site site 181.17670932
SAN_1_4_5_1G_8_novb11 site site 187.555325171
SAN_1_4_5_1G_8_novb11 site site 85.4751425854
SAN_1_4_5_1G_8_novb11 site site 76.550636836
SAN_1_4_5_1G_8_novb11 site site 106.96261029
SAN_1_4_5_1G_8_novb11 site site 187.555325171
SAN_1_4_5_1G_8_novb11 site site 76.3675323681
SAN_1_4_5_1G_8_novb11 site site 60.0333240792
SAN_1_4_5_1G_8_novb11 site site 64.3506021728
SAN_1_4_5_1G_8_novb11 site site 128.78664527
SAN_1_4_5_1G_8_novb11 site site 55.6596802003
SAN_1_4_5_1G_8_novb11 site site 103.160069794
SAN_1_4_5_1G_8_novb11 site site 249.609695325
SAN_1_4_5_1G_8_novb11 site site 266.580194313
SAN_1_4_5_1G_8_novb11 site site 249.617707705
SAN_1_4_5_1G_8_novb11 site site 209.35376758
SAN_1_4_5_1G_8_novb11 site site 213.77090541
SAN_1_4_5_1G_8_novb11 site site 198.881874488
SAN_1_4_5_1G_8_novb11 site site 230.932890685
SAN_1_4_5_1G_8_novb11 site site 231.624696438
SAN_1_4_5_1G_8_novb11 site site 10.7703296143
SAN_1_4_5_1G_8_novb11 site site 34.5253530033
SAN_1_4_5_1G_8_novb11 site site 199.904977427
SAN_1_4_5_1G_8_novb11 site site 196.400101833
SAN_1_4_5_1G_8_novb11 site site 178.272263687
SAN_1_4_5_1G_8_novb11 site site 222
SAN_1_4_5_1G_8_novb11 site site 214.730063102
SAN_1_4_5_1G_8_novb11 site site 207.84850252
SAN_1_4_5_1G_8_novb11 site site 166.337007307
SAN_1_4_5_1G_8_novb11 site site 167.370845729
SAN_1_4_5_1G_8_novb11 site site 164.158460032
SAN_1_4_5_1G_8_novb11 site site 133.764718816
SAN_1_4_5_1G_8_novb11 site site 173.769962882
SAN_1_4_5_1G_8_novb11 site site 209.458826503
SAN_1_4_5_1G_8_novb11 site site 219.544984001
SAN_1_4_5_1G_8_novb11 site site 213.002347405
SAN_1_4_5_1G_8_novb11 site site 204
SAN_1_4_5_1G_8_novb11 site site 209.976189126
SAN_1_4_5_1G_8_novb11 site site 100.284595028
SAN_1_4_5_1G_8_novb11 site site 53.8237865632
SAN_1_4_5_1G_8_novb11 site site 85.8020978765
SAN_1_4_5_1G_8_novb11 site site 209.976189126
SAN_1_4_5_1G_8_novb11 site site 98.4936546179
SAN_1_4_5_1G_8_novb11 site site 80.4300938704
SAN_1_4_5_1G_8_novb11 site site 86.4522989862
SAN_1_4_5_1G_8_novb11 site site 150.960259671
SAN_1_4_5_1G_8_novb11 site site 78.1856764376
SAN_1_4_5_1G_8_novb11 site site 121.412519947
SAN_1_4_5_1G_8_novb11 site site 266.086452117
SAN_1_4_5_1G_8_novb11 site site 282.591578077
SAN_1_4_5_1G_8_novb11 site site 264.378516525
SAN_1_4_5_1G_8_novb11 site site 226.318359839
SAN_1_4_5_1G_8_novb11 site site 229.923900454
SAN_1_4_5_1G_8_novb11 site site 214.170492832
SAN_1_4_5_1G_8_novb11 site site 246.562365336
SAN_1_4_5_1G_8_novb11 site site 246.351375072
SAN_1_4_5_1G_8_novb11 site site 24.0831891576
SAN_1_4_5_1G_8_novb11 site site 192.89893727
SAN_1_4_5_1G_8_novb11 site site 189.190380305
SAN_1_4_5_1G_8_novb11 site site 170.57842771
SAN_1_4_5_1G_8_novb11 site site 213.953265925
SAN_1_4_5_1G_8_novb11 site site 206.700266086
SAN_1_4_5_1G_8_novb11 site site 199.541975534
SAN_1_4_5_1G_8_novb11 site site 167.355908172
SAN_1_4_5_1G_8_novb11 site site 168.002976164
SAN_1_4_5_1G_8_novb11 site site 164.438438329
SAN_1_4_5_1G_8_novb11 site site 134.851770474
SAN_1_4_5_1G_8_novb11 site site 163.168624435
SAN_1_4_5_1G_8_novb11 site site 203.334699449
SAN_1_4_5_1G_8_novb11 site site 213.063370855
SAN_1_4_5_1G_8_novb11 site site 206.634943802
SAN_1_4_5_1G_8_novb11 site site 197.230829233
SAN_1_4_5_1G_8_novb11 site site 201.896012838
SAN_1_4_5_1G_8_novb11 site site 101.788997441
SAN_1_4_5_1G_8_novb11 site site 60.3738353925
SAN_1_4_5_1G_8_novb11 site site 89.1403387923
SAN_1_4_5_1G_8_novb11 site site 201.896012838
SAN_1_4_5_1G_8_novb11 site site 94.1116358374
SAN_1_4_5_1G_8_novb11 site site 78.0320446996
SAN_1_4_5_1G_8_novb11 site site 82.1340367935
SAN_1_4_5_1G_8_novb11 site site 142.621877705
SAN_1_4_5_1G_8_novb11 site site 70.6611633077
SAN_1_4_5_1G_8_novb11 site site 111.162043882
SAN_1_4_5_1G_8_novb11 site site 255.440795489
SAN_1_4_5_1G_8_novb11 site site 271.900717174
SAN_1_4_5_1G_8_novb11 site site 253.621765627
SAN_1_4_5_1G_8_novb11 site site 215.740584963
SAN_1_4_5_1G_8_novb11 site site 219.255558652
SAN_1_4_5_1G_8_novb11 site site 203.442866673
SAN_1_4_5_1G_8_novb11 site site 235.849528301
SAN_1_4_5_1G_8_novb11 site site 235.594991458
SAN_1_4_5_1G_8_novb11 site site 173.349358234
SAN_1_4_5_1G_8_novb11 site site 169.283785402
SAN_1_4_5_1G_8_novb11 site site 149.883287928
SAN_1_4_5_1G_8_novb11 site site 192.509740013
SAN_1_4_5_1G_8_novb11 site site 185.302455461
SAN_1_4_5_1G_8_novb11 site site 177.710438635
SAN_1_4_5_1G_8_novb11 site site 164.984847789
SAN_1_4_5_1G_8_novb11 site site 164.757397406
SAN_1_4_5_1G_8_novb11 site site 160.461833468
SAN_1_4_5_1G_8_novb11 site site 133.240384268
SAN_1_4_5_1G_8_novb11 site site 139.269522868
SAN_1_4_5_1G_8_novb11 site site 185.3995685
SAN_1_4_5_1G_8_novb11 site site 194.401646084
SAN_1_4_5_1G_8_novb11 site site 188.217958761
SAN_1_4_5_1G_8_novb11 site site 178.101094887
SAN_1_4_5_1G_8_novb11 site site 180.427270666
SAN_1_4_5_1G_8_novb11 site site 102.122475489
SAN_1_4_5_1G_8_novb11 site site 81.9084855189
SAN_1_4_5_1G_8_novb11 site site 105.80170131
SAN_1_4_5_1G_8_novb11 site site 180.427270666
SAN_1_4_5_1G_8_novb11 site site 81.4923309275
SAN_1_4_5_1G_8_novb11 site site 70.8307842679
SAN_1_4_5_1G_8_novb11 site site 70.2139587262
SAN_1_4_5_1G_8_novb11 site site 120.933866224
SAN_1_4_5_1G_8_novb11 site site 51.7397332811
SAN_1_4_5_1G_8_novb11 site site 87.0919054792
SAN_1_4_5_1G_8_novb11 site site 231.624696438
SAN_1_4_5_1G_8_novb11 site site 248.213617676
SAN_1_4_5_1G_8_novb11 site site 230.338880782
SAN_1_4_5_1G_8_novb11 site site 191.80198122
SAN_1_4_5_1G_8_novb11 site site 195.501918149
SAN_1_4_5_1G_8_novb11 site site 179.936099769
SAN_1_4_5_1G_8_novb11 site site 212.256919793
SAN_1_4_5_1G_8_novb11 site site 212.313447525
SAN_1_4_5_1G_8_novb11 site site 6.0827625303
SAN_1_4_5_1G_8_novb11 site site 27.2946881279
SAN_1_4_5_1G_8_novb11 site site 35.3553390593
SAN_1_4_5_1G_8_novb11 site site 30.61045573
SAN_1_4_5_1G_8_novb11 site site 35.2278299076
SAN_1_4_5_1G_8_novb11 site site 144.533733087
SAN_1_4_5_1G_8_novb11 site site 138.798414977
SAN_1_4_5_1G_8_novb11 site site 132.883407542
SAN_1_4_5_1G_8_novb11 site site 142.17243052
SAN_1_4_5_1G_8_novb11 site site 125.323581181
SAN_1_4_5_1G_8_novb11 site site 23.0867927612
SAN_1_4_5_1G_8_novb11 site site 23.7065391823
SAN_1_4_5_1G_8_novb11 site site 20.3960780544
SAN_1_4_5_1G_8_novb11 site site 7.07106781187
SAN_1_4_5_1G_8_novb11 site site 29.7321374946
SAN_1_4_5_1G_8_novb11 site site 150.163244504
SAN_1_4_5_1G_8_novb11 site site 253.237043104
SAN_1_4_5_1G_8_novb11 site site 279.041215594
SAN_1_4_5_1G_8_novb11 site site 29.7321374946
SAN_1_4_5_1G_8_novb11 site site 107.707938426
SAN_1_4_5_1G_8_novb11 site site 131.594072815
SAN_1_4_5_1G_8_novb11 site site 118.406080925
SAN_1_4_5_1G_8_novb11 site site 58.0086200491
SAN_1_4_5_1G_8_novb11 site site 122.298814385
SAN_1_4_5_1G_8_novb11 site site 114.738833879
SAN_1_4_5_1G_8_novb11 site site 170
SAN_1_4_5_1G_8_novb11 site site 187.296556295
SAN_1_4_5_1G_8_novb11 site site 188.854441303
SAN_1_4_5_1G_8_novb11 site site 139.778396042
SAN_1_4_5_1G_8_novb11 site site 151.528875136
SAN_1_4_5_1G_8_novb11 site site 153.222061075
SAN_1_4_5_1G_8_novb11 site site 167.370845729
SAN_1_4_5_1G_8_novb11 site site 177.417586501
SAN_1_4_5_1G_8_novb11 site site 21.6333076528
SAN_1_4_5_1G_8_novb11 site site 33.8378486314
SAN_1_4_5_1G_8_novb11 site site 28.1780056072
SAN_1_4_5_1G_8_novb11 site site 31.1448230048
SAN_1_4_5_1G_8_novb11 site site 146.632192918
SAN_1_4_5_1G_8_novb11 site site 140.982268389
SAN_1_4_5_1G_8_novb11 site site 134.970367118
SAN_1_4_5_1G_8_novb11 site site 142.940547082
SAN_1_4_5_1G_8_novb11 site site 119.268604419
SAN_1_4_5_1G_8_novb11 site site 29.0172362571
SAN_1_4_5_1G_8_novb11 site site 29.5465734054
SAN_1_4_5_1G_8_novb11 site site 26.4764045897
SAN_1_4_5_1G_8_novb11 site site 13.152946438
SAN_1_4_5_1G_8_novb11 site site 26.4007575649
SAN_1_4_5_1G_8_novb11 site site 149.566038926
SAN_1_4_5_1G_8_novb11 site site 249.559612117
SAN_1_4_5_1G_8_novb11 site site 274.854506967
SAN_1_4_5_1G_8_novb11 site site 26.4007575649
SAN_1_4_5_1G_8_novb11 site site 105.546198416
SAN_1_4_5_1G_8_novb11 site site 129.553077926
SAN_1_4_5_1G_8_novb11 site site 115.952576513
SAN_1_4_5_1G_8_novb11 site site 52.6307894678
SAN_1_4_5_1G_8_novb11 site site 118.532695911
SAN_1_4_5_1G_8_novb11 site site 109.077953776
SAN_1_4_5_1G_8_novb11 site site 165.218037756
SAN_1_4_5_1G_8_novb11 site site 182.649938407
SAN_1_4_5_1G_8_novb11 site site 183.698121928
SAN_1_4_5_1G_8_novb11 site site 134.406101052
SAN_1_4_5_1G_8_novb11 site site 146.102703603
SAN_1_4_5_1G_8_novb11 site site 147.492372684
SAN_1_4_5_1G_8_novb11 site site 162.117241526
SAN_1_4_5_1G_8_novb11 site site 172.029067311
SAN_1_4_5_1G_8_novb11 site site 44.5533388199
SAN_1_4_5_1G_8_novb11 site site 37.3363094052
SAN_1_4_5_1G_8_novb11 site site 33.3766385366
SAN_1_4_5_1G_8_novb11 site site 147.122398023
SAN_1_4_5_1G_8_novb11 site site 141.873182808
SAN_1_4_5_1G_8_novb11 site site 135.591297656
SAN_1_4_5_1G_8_novb11 site site 138.636214605
SAN_1_4_5_1G_8_novb11 site site 101.079176886
SAN_1_4_5_1G_8_novb11 site site 48.2700735446
SAN_1_4_5_1G_8_novb11 site site 51
SAN_1_4_5_1G_8_novb11 site site 47.1699056603
SAN_1_4_5_1G_8_novb11 site site 34.0147027034
SAN_1_4_5_1G_8_novb11 site site 33.0605505096
SAN_1_4_5_1G_8_novb11 site site 140.463518395
SAN_1_4_5_1G_8_novb11 site site 230.902576859
SAN_1_4_5_1G_8_novb11 site site 255.039212671
SAN_1_4_5_1G_8_novb11 site site 33.0605505096
SAN_1_4_5_1G_8_novb11 site site 92
SAN_1_4_5_1G_8_novb11 site site 116.017240098
SAN_1_4_5_1G_8_novb11 site site 101.316336294
SAN_1_4_5_1G_8_novb11 site site 31.1448230048
SAN_1_4_5_1G_8_novb11 site site 100.089959536
SAN_1_4_5_1G_8_novb11 site site 87.4642784227
SAN_1_4_5_1G_8_novb11 site site 156.604597634
SAN_1_4_5_1G_8_novb11 site site 174.622449874
SAN_1_4_5_1G_8_novb11 site site 172.791782212
SAN_1_4_5_1G_8_novb11 site site 122.543869696
SAN_1_4_5_1G_8_novb11 site site 133.753504627
SAN_1_4_5_1G_8_novb11 site site 132.853302556
SAN_1_4_5_1G_8_novb11 site site 150.764717358
SAN_1_4_5_1G_8_novb11 site site 159.731023912
SAN_1_4_5_1G_8_novb11 site site 7.28010988928
SAN_1_4_5_1G_8_novb11 site site 16.2788205961
SAN_1_4_5_1G_8_novb11 site site 179.888854574
SAN_1_4_5_1G_8_novb11 site site 174.152232257
SAN_1_4_5_1G_8_novb11 site site 168.237926759
SAN_1_4_5_1G_8_novb11 site site 176.773866847
SAN_1_4_5_1G_8_novb11 site site 115.169440391
SAN_1_4_5_1G_8_novb11 site site 51.8555686499
SAN_1_4_5_1G_8_novb11 site site 42.9418211072
SAN_1_4_5_1G_8_novb11 site site 45.8039299624
SAN_1_4_5_1G_8_novb11 site site 38.4187454246
SAN_1_4_5_1G_8_novb11 site site 12.0830459736
SAN_1_4_5_1G_8_novb11 site site 182.584227139
SAN_1_4_5_1G_8_novb11 site site 274.089401473
SAN_1_4_5_1G_8_novb11 site site 296.651310464
SAN_1_4_5_1G_8_novb11 site site 12.0830459736
SAN_1_4_5_1G_8_novb11 site site 136.180027904
SAN_1_4_5_1G_8_novb11 site site 160.25292509
SAN_1_4_5_1G_8_novb11 site site 145.773797371
SAN_1_4_5_1G_8_novb11 site site 71.5891053164
SAN_1_4_5_1G_8_novb11 site site 143.892320851
SAN_1_4_5_1G_8_novb11 site site 121.016527797
SAN_1_4_5_1G_8_novb11 site site 141.739197119
SAN_1_4_5_1G_8_novb11 site site 158.094908204
SAN_1_4_5_1G_8_novb11 site site 162.984661855
SAN_1_4_5_1G_8_novb11 site site 116.619037897
SAN_1_4_5_1G_8_novb11 site site 128.658462605
SAN_1_4_5_1G_8_novb11 site site 134.093251135
SAN_1_4_5_1G_8_novb11 site site 142.579802216
SAN_1_4_5_1G_8_novb11 site site 153.730283289
SAN_1_4_5_1G_8_novb11 site site 10.7703296143
SAN_1_4_5_1G_8_novb11 site site 174.771279105
SAN_1_4_5_1G_8_novb11 site site 169.097604951
SAN_1_4_5_1G_8_novb11 site site 163.110392066
SAN_1_4_5_1G_8_novb11 site site 170.792271488
SAN_1_4_5_1G_8_novb11 site site 111.018016556
SAN_1_4_5_1G_8_novb11 site site 49.3963561409
SAN_1_4_5_1G_8_novb11 site site 42.0594816896
SAN_1_4_5_1G_8_novb11 site site 43.8292140016
SAN_1_4_5_1G_8_novb11 site site 34.7131099154
SAN_1_4_5_1G_8_novb11 site site 5
SAN_1_4_5_1G_8_novb11 site site 175.93180497
SAN_1_4_5_1G_8_novb11 site site 266.852018917
SAN_1_4_5_1G_8_novb11 site site 289.54619666
SAN_1_4_5_1G_8_novb11 site site 5
SAN_1_4_5_1G_8_novb11 site site 129.096862859
SAN_1_4_5_1G_8_novb11 site site 153.16004701
SAN_1_4_5_1G_8_novb11 site site 138.610966377
SAN_1_4_5_1G_8_novb11 site site 64.4049687524
SAN_1_4_5_1G_8_novb11 site site 136.616250864
SAN_1_4_5_1G_8_novb11 site site 114.560027933
SAN_1_4_5_1G_8_novb11 site site 142.467540163
SAN_1_4_5_1G_8_novb11 site site 159.213692878
SAN_1_4_5_1G_8_novb11 site site 162.926363735
SAN_1_4_5_1G_8_novb11 site site 115.572488076
SAN_1_4_5_1G_8_novb11 site site 127.577427471
SAN_1_4_5_1G_8_novb11 site site 132.015150646
SAN_1_4_5_1G_8_novb11 site site 142.126704036
SAN_1_4_5_1G_8_novb11 site site 152.970585408
SAN_1_4_5_1G_8_novb11 site site 176.672012498
SAN_1_4_5_1G_8_novb11 site site 171.143214882
SAN_1_4_5_1G_8_novb11 site site 165.024240644
SAN_1_4_5_1G_8_novb11 site site 170.698564727
SAN_1_4_5_1G_8_novb11 site site 100.284595028
SAN_1_4_5_1G_8_novb11 site site 56.462376854
SAN_1_4_5_1G_8_novb11 site site 50.8035431835
SAN_1_4_5_1G_8_novb11 site site 51.5460958754
SAN_1_4_5_1G_8_novb11 site site 40.7062648741
SAN_1_4_5_1G_8_novb11 site site 7
SAN_1_4_5_1G_8_novb11 site site 173.769962882
SAN_1_4_5_1G_8_novb11 site site 259.48024973
SAN_1_4_5_1G_8_novb11 site site 281.320102375
SAN_1_4_5_1G_8_novb11 site site 7
SAN_1_4_5_1G_8_novb11 site site 125.099960032
SAN_1_4_5_1G_8_novb11 site site 149.030198282
SAN_1_4_5_1G_8_novb11 site site 134.033577883
SAN_1_4_5_1G_8_novb11 site site 56.920997883
SAN_1_4_5_1G_8_novb11 site site 130
SAN_1_4_5_1G_8_novb11 site site 104.804580053
SAN_1_4_5_1G_8_novb11 site site 135.059246259
SAN_1_4_5_1G_8_novb11 site site 152.200525623
SAN_1_4_5_1G_8_novb11 site site 154.651220493
SAN_1_4_5_1G_8_novb11 site site 106.512910016
SAN_1_4_5_1G_8_novb11 site site 118.45674316
SAN_1_4_5_1G_8_novb11 site site 122.147451877
SAN_1_4_5_1G_8_novb11 site site 133.521533844
SAN_1_4_5_1G_8_novb11 site site 144.069427708
SAN_1_4_5_1G_8_novb11 site site 6.0827625303
SAN_1_4_5_1G_8_novb11 site site 11.6619037897
SAN_1_4_5_1G_8_novb11 site site 32.5729949498
SAN_1_4_5_1G_8_novb11 site site 227.068271672
SAN_1_4_5_1G_8_novb11 site site 133.195345264
SAN_1_4_5_1G_8_novb11 site site 146.109547943
SAN_1_4_5_1G_8_novb11 site site 139.864219871
SAN_1_4_5_1G_8_novb11 site site 142.22517358
SAN_1_4_5_1G_8_novb11 site site 172.887246493
SAN_1_4_5_1G_8_novb11 site site 66.1286624695
SAN_1_4_5_1G_8_novb11 site site 211.983489923
SAN_1_4_5_1G_8_novb11 site site 249.274948601
SAN_1_4_5_1G_8_novb11 site site 172.887246493
SAN_1_4_5_1G_8_novb11 site site 95.5667306127
SAN_1_4_5_1G_8_novb11 site site 95.0210502994
SAN_1_4_5_1G_8_novb11 site site 101.833196945
SAN_1_4_5_1G_8_novb11 site site 148.677503342
SAN_1_4_5_1G_8_novb11 site site 131.685230759
SAN_1_4_5_1G_8_novb11 site site 181.617730412
SAN_1_4_5_1G_8_novb11 site site 301.346976092
SAN_1_4_5_1G_8_novb11 site site 319.690475304
SAN_1_4_5_1G_8_novb11 site site 314.229215701
SAN_1_4_5_1G_8_novb11 site site 264.01515108
SAN_1_4_5_1G_8_novb11 site site 273.928822872
SAN_1_4_5_1G_8_novb11 site site 267.972013464
SAN_1_4_5_1G_8_novb11 site site 292.063349293
SAN_1_4_5_1G_8_novb11 site site 299.006688888
SAN_1_4_5_1G_8_novb11 site site 6.40312423743
SAN_1_4_5_1G_8_novb11 site site 34
SAN_1_4_5_1G_8_novb11 site site 223.143451618
SAN_1_4_5_1G_8_novb11 site site 127.224211532
SAN_1_4_5_1G_8_novb11 site site 140.117807576
SAN_1_4_5_1G_8_novb11 site site 133.89921583
SAN_1_4_5_1G_8_novb11 site site 136.400146627
SAN_1_4_5_1G_8_novb11 site site 167.275222313
SAN_1_4_5_1G_8_novb11 site site 67.5425791631
SAN_1_4_5_1G_8_novb11 site site 213.887821065
SAN_1_4_5_1G_8_novb11 site site 250.912335289
SAN_1_4_5_1G_8_novb11 site site 167.275222313
SAN_1_4_5_1G_8_novb11 site site 93.3809402394
SAN_1_4_5_1G_8_novb11 site site 94.3398113206
SAN_1_4_5_1G_8_novb11 site site 100.244700608
SAN_1_4_5_1G_8_novb11 site site 144.201248261
SAN_1_4_5_1G_8_novb11 site site 129.869164931
SAN_1_4_5_1G_8_novb11 site site 178.488094841
SAN_1_4_5_1G_8_novb11 site site 296.521500064
SAN_1_4_5_1G_8_novb11 site site 314.841229829
SAN_1_4_5_1G_8_novb11 site site 309.698240227
SAN_1_4_5_1G_8_novb11 site site 259.416653282
SAN_1_4_5_1G_8_novb11 site site 269.432737432
SAN_1_4_5_1G_8_novb11 site site 263.761255684
SAN_1_4_5_1G_8_novb11 site site 287.516956022
SAN_1_4_5_1G_8_novb11 site site 294.608214414
SAN_1_4_5_1G_8_novb11 site site 32.0156211872
SAN_1_4_5_1G_8_novb11 site site 216.813283726
SAN_1_4_5_1G_8_novb11 site site 121.757956619
SAN_1_4_5_1G_8_novb11 site site 134.714512952
SAN_1_4_5_1G_8_novb11 site site 128.41339494
SAN_1_4_5_1G_8_novb11 site site 130.613934938
SAN_1_4_5_1G_8_novb11 site site 161.226548682
SAN_1_4_5_1G_8_novb11 site site 65
SAN_1_4_5_1G_8_novb11 site site 211.482859826
SAN_1_4_5_1G_8_novb11 site site 248.213617676
SAN_1_4_5_1G_8_novb11 site site 161.226548682
SAN_1_4_5_1G_8_novb11 site site 87.8236870098
SAN_1_4_5_1G_8_novb11 site site 89.8053450525
SAN_1_4_5_1G_8_novb11 site site 95.0473566176
SAN_1_4_5_1G_8_novb11 site site 137.80058055
SAN_1_4_5_1G_8_novb11 site site 124.486947107
SAN_1_4_5_1G_8_novb11 site site 172.409396496
SAN_1_4_5_1G_8_novb11 site site 290.134451591
SAN_1_4_5_1G_8_novb11 site site 308.457452495
SAN_1_4_5_1G_8_novb11 site site 303.295235703
SAN_1_4_5_1G_8_novb11 site site 253.013833614
SAN_1_4_5_1G_8_novb11 site site 263.030416492
SAN_1_4_5_1G_8_novb11 site site 257.381040483
SAN_1_4_5_1G_8_novb11 site site 281.113855937
SAN_1_4_5_1G_8_novb11 site site 288.209992887
SAN_1_4_5_1G_8_novb11 site site 207.251055486
SAN_1_4_5_1G_8_novb11 site site 135.830777072
SAN_1_4_5_1G_8_novb11 site site 148.973151944
SAN_1_4_5_1G_8_novb11 site site 142.144292886
SAN_1_4_5_1G_8_novb11 site site 141.439032802
SAN_1_4_5_1G_8_novb11 site site 168.074388293
SAN_1_4_5_1G_8_novb11 site site 33.6154726279
SAN_1_4_5_1G_8_novb11 site site 179.888854574
SAN_1_4_5_1G_8_novb11 site site 216.944693413
SAN_1_4_5_1G_8_novb11 site site 168.074388293
SAN_1_4_5_1G_8_novb11 site site 69.77105417
SAN_1_4_5_1G_8_novb11 site site 64.4980619864
SAN_1_4_5_1G_8_novb11 site site 73.6817480792
SAN_1_4_5_1G_8_novb11 site site 133.54400024
SAN_1_4_5_1G_8_novb11 site site 103.740059765
SAN_1_4_5_1G_8_novb11 site site 158.145502623
SAN_1_4_5_1G_8_novb11 site site 287.111476608
SAN_1_4_5_1G_8_novb11 site site 305.550323188
SAN_1_4_5_1G_8_novb11 site site 297.712948996
SAN_1_4_5_1G_8_novb11 site site 248.276056034
SAN_1_4_5_1G_8_novb11 site site 257.390753525
SAN_1_4_5_1G_8_novb11 site site 249.579646606
SAN_1_4_5_1G_8_novb11 site site 275.771644663
SAN_1_4_5_1G_8_novb11 site site 281.655818332
SAN_1_4_5_1G_8_novb11 site site 148.165448064
SAN_1_4_5_1G_8_novb11 site site 147.363496158
SAN_1_4_5_1G_8_novb11 site site 145.581592243
SAN_1_4_5_1G_8_novb11 site site 132.378245947
SAN_1_4_5_1G_8_novb11 site site 107.004672795
SAN_1_4_5_1G_8_novb11 site site 193.145023234
SAN_1_4_5_1G_8_novb11 site site 214.058403245
SAN_1_4_5_1G_8_novb11 site site 223.45021817
SAN_1_4_5_1G_8_novb11 site site 107.004672795
SAN_1_4_5_1G_8_novb11 site site 139.344895852
SAN_1_4_5_1G_8_novb11 site site 155.56670595
SAN_1_4_5_1G_8_novb11 site site 140.264036731
SAN_1_4_5_1G_8_novb11 site site 81.9084855189
SAN_1_4_5_1G_8_novb11 site site 116.211014968
SAN_1_4_5_1G_8_novb11 site site 55.4707129934
SAN_1_4_5_1G_8_novb11 site site 92.4445779914
SAN_1_4_5_1G_8_novb11 site site 109.444049633
SAN_1_4_5_1G_8_novb11 site site 94.3398113206
SAN_1_4_5_1G_8_novb11 site site 52.6117857519
SAN_1_4_5_1G_8_novb11 site site 56.6480361531
SAN_1_4_5_1G_8_novb11 site site 43.6004587132
SAN_1_4_5_1G_8_novb11 site site 74.2495791234
SAN_1_4_5_1G_8_novb11 site site 76.8439978138
SAN_1_4_5_1G_8_novb11 site site 13.152946438
SAN_1_4_5_1G_8_novb11 site site 6.7082039325
SAN_1_4_5_1G_8_novb11 site site 16.2788205961
SAN_1_4_5_1G_8_novb11 site site 50.0899191455
SAN_1_4_5_1G_8_novb11 site site 148.862352527
SAN_1_4_5_1G_8_novb11 site site 263.229937507
SAN_1_4_5_1G_8_novb11 site site 291.109944866
SAN_1_4_5_1G_8_novb11 site site 50.0899191455
SAN_1_4_5_1G_8_novb11 site site 113.216606556
SAN_1_4_5_1G_8_novb11 site site 136.124942608
SAN_1_4_5_1G_8_novb11 site site 124.775798936
SAN_1_4_5_1G_8_novb11 site site 76.9675256196
SAN_1_4_5_1G_8_novb11 site site 133.686199737
SAN_1_4_5_1G_8_novb11 site site 134.238593556
SAN_1_4_5_1G_8_novb11 site site 191.449732306
SAN_1_4_5_1G_8_novb11 site site 208.42504648
SAN_1_4_5_1G_8_novb11 site site 211.028434103
SAN_1_4_5_1G_8_novb11 site site 162.360709533
SAN_1_4_5_1G_8_novb11 site site 174.183810958
SAN_1_4_5_1G_8_novb11 site site 176.2384748
SAN_1_4_5_1G_8_novb11 site site 189.73665961
SAN_1_4_5_1G_8_novb11 site site 200
SAN_1_4_5_1G_8_novb11 site site 7.07106781187
SAN_1_4_5_1G_8_novb11 site site 17.2046505341
SAN_1_4_5_1G_8_novb11 site site 43.931765273
SAN_1_4_5_1G_8_novb11 site site 161.607549329
SAN_1_4_5_1G_8_novb11 site site 273.197730591
SAN_1_4_5_1G_8_novb11 site site 300.203264473
SAN_1_4_5_1G_8_novb11 site site 43.931765273
SAN_1_4_5_1G_8_novb11 site site 124.422666745
SAN_1_4_5_1G_8_novb11 site site 147.678705303
SAN_1_4_5_1G_8_novb11 site site 135.771867484
SAN_1_4_5_1G_8_novb11 site site 81.5414005276
SAN_1_4_5_1G_8_novb11 site site 142.874070426
SAN_1_4_5_1G_8_novb11 site site 138.423263941
SAN_1_4_5_1G_8_novb11 site site 184.396312328
SAN_1_4_5_1G_8_novb11 site site 200.942777924
SAN_1_4_5_1G_8_novb11 site site 204.978047605
SAN_1_4_5_1G_8_novb11 site site 157.289541928
SAN_1_4_5_1G_8_novb11 site site 169.248338249
SAN_1_4_5_1G_8_novb11 site site 172.652830848
SAN_1_4_5_1G_8_novb11 site site 184.100516023
SAN_1_4_5_1G_8_novb11 site site 194.805030736
SAN_1_4_5_1G_8_novb11 site site 13.3416640641
SAN_1_4_5_1G_8_novb11 site site 44.9444101085
SAN_1_4_5_1G_8_novb11 site site 154.547727256
SAN_1_4_5_1G_8_novb11 site site 266.700206224
SAN_1_4_5_1G_8_novb11 site site 294.006802642
SAN_1_4_5_1G_8_novb11 site site 44.9444101085
SAN_1_4_5_1G_8_novb11 site site 117.54573578
SAN_1_4_5_1G_8_novb11 site site 140.7302384
SAN_1_4_5_1G_8_novb11 site site 128.949602559
SAN_1_4_5_1G_8_novb11 site site 77.0259696466
SAN_1_4_5_1G_8_novb11 site site 136.605270762
SAN_1_4_5_1G_8_novb11 site site 134.182711256
